SimuID,MCC,MCCDescription,Product,SBG_HVC,AppVantageScr,AppPublicRecords,AppCollections,AppAmountPastDue,AccountOpenDate
230831,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,903,0,0,0,4/13/2017
230836,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,795,1,0,0,3/16/2018
230838,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,0,803,0,0,0,3/24/2017
230841,7230,Beauty Shops and Barber Shops,GoPayment Free,0,640,0,11,6384,9/30/2015
230844,7311,Advertising Services,QBMS for QBO,0,878,0,0,0,1/29/2014
230845,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,696,0,1,134,1/14/2017
230846,7379,"Computer Maintenance, Repair, and Services not elsewhere classified",GoPayment,0,849,0,2,75,12/14/2014
230850,8111,"Legal Services, Attorneys",QBMS for QBO,1,602,1,7,3549,4/23/2015
230851,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,804,0,0,0,12/26/2017
230852,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,902,0,0,0,2/21/2018
230859,7922,"Theatrical Producers (Except Motion Pictures), Ticket Agencies",QBMS for QBO,0,608,0,2,278,6/13/2018
230863,4789,Transportation Services not elsewhere classified,QBMS for QBO,0,824,0,0,0,6/7/2018
230865,5099,Durable Goods not elsewhere classified,QBMS for QBO,0,990,0,0,0,3/10/2017
230866,8999,Professional Services not elsewhere classified,QBMS for QBO,0,703,0,1,77,6/15/2018
230868,5631,Women's Accessory and Specialty Stores,QBMS for QBO,0,827,0,0,0,2/12/2016
230869,4900,"Utilities - Electric, Gas, Water, Sanitary",QBMS for QBO,0,824,0,0,0,6/6/2017
230871,5139,Commercial Footwear,QBMS for QBO,0,822,0,0,0,2/13/2016
230877,7623,Air Conditioning and Refrigeration Repair Shops,QBMS for QBO,0,663,0,0,0,7/16/2018
230878,5811,Caterers,GoPayment Free,0,613,1,4,184,11/30/2015
230881,7399,Business Services not elsewhere classified,QBMS for QBO,1,724,0,2,1432,6/9/2014
230885,5045,"Computers, Computer Peripheral Equipment, Software",QBMS for QBO,0,851,0,0,0,4/9/2015
230888,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,0,785,0,0,0,4/24/2015
230892,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,580,1,4,4792,11/30/2015
230895,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,813,0,0,0,4/8/2018
230897,5199,Non-durable Goods not elsewhere classified,QBMS for QBO,0,990,0,0,0,6/25/2018
230899,5085,Industrial Supplies not elsewhere classified,QBMS for QBO,0,947,0,0,0,1/24/2017
230905,780,Horticultural and Landscape Services,QBMS for QBO,0,810,0,0,0,5/24/2018
230907,7311,Advertising Services,QBMS for QBO,0,956,0,0,0,4/5/2018
230912,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,1,654,2,0,0,7/5/2016
230916,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,1,759,0,0,0,3/24/2016
230917,7399,Business Services not elsewhere classified,QBMS for QBO,0,805,0,0,0,10/5/2015
230918,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,891,0,0,0,6/8/2018
230920,7299,Other Services not elsewhere classified,QBMS for QBO,0,669,0,1,147,3/27/2018
230921,1520,General Contractors/ Residential and Commercial,QBMS for QBO,1,901,0,8,1345,9/3/2015
230922,8911,"Engineering, Architectural, and Surveying Services",QBMS for QBO,0,737,1,0,0,12/29/2017
230923,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,781,1,0,0,1/16/2018
230931,5699,Miscellaneous Apparel and Accessory Stores,QBMS for QBO,0,686,0,0,0,8/20/2015
230933,5999,Miscellaneous and Specialty Retail Stores,QBMS for QBO,0,794,0,0,0,7/31/2017
230935,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,1,570,0,4,9064,3/17/2015
230937,7399,Business Services not elsewhere classified,QBMS for QBO,1,723,0,0,0,1/30/2017
230938,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,728,0,0,0,10/18/2017
230942,7210,"Laundry, Cleaning, and Garment Services",QBMS for QBO,0,647,0,3,2897,7/11/2017
230943,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,669,0,0,0,6/6/2018
230945,5999,Miscellaneous and Specialty Retail Stores,QBMS for QBO,0,857,0,0,0,7/15/2016
230950,7221,"Photographic Studios, Portraits",QBMS for QBO,0,818,0,0,0,5/23/2017
230953,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,597,0,0,0,7/19/2018
230957,7299,Other Services not elsewhere classified,QBMS for QBO,0,963,0,0,0,10/31/2017
230964,7311,Advertising Services,QBMS for QBO,0,859,0,0,0,2/13/2018
230965,8999,Professional Services not elsewhere classified,QBMS for QBO,1,914,0,0,0,9/30/2014
230966,5992,Florists,QBMS for QBO,0,736,0,0,0,9/19/2016
230969,7379,"Computer Maintenance, Repair, and Services not elsewhere classified",QBMS for QBO,1,749,0,2,5706,11/2/2016
230970,7999,Recreation Services not elsewhere classified,QBMS for QBO,0,815,0,0,0,3/24/2015
230976,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,1,879,0,0,0,4/6/2015
230977,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,783,0,0,0,2/21/2018
230979,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,678,0,0,0,6/4/2017
230993,7311,Advertising Services,QBMS for QBO,0,827,0,0,0,7/24/2018
230994,5631,Women's Accessory and Specialty Stores,QBMS for QBO,0,760,0,2,526,2/2/2018
230997,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,651,0,0,0,2/22/2017
230998,5712,"Equipment, Furniture, and Home Furnishings Stores (except Appliances)",QBMS for QBO,1,957,0,0,0,3/15/2016
231010,8999,Professional Services not elsewhere classified,QBMS for QBO,0,862,0,0,0,1/27/2016
231019,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,681,0,1,0,5/17/2015
231022,7623,Air Conditioning and Refrigeration Repair Shops,QBMS for QBO,0,663,1,0,0,5/10/2018
231023,7361,"Employment Agencies, Temporary Help Services",QBMS for QBO,0,579,1,14,19818,7/23/2018
231030,7299,Other Services not elsewhere classified,QBMS for QBO,0,691,0,0,309,6/14/2018
231032,780,Horticultural and Landscape Services,QBMS for QBO,0,754,0,0,0,3/29/2018
231043,780,Horticultural and Landscape Services,QBMS for QBO,0,680,0,0,0,10/25/2015
231044,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,1,669,1,2,0,8/10/2016
231046,1750,Carpentry Contractors,QBMS for QBO,0,927,0,0,0,3/30/2017
231049,7298,Health and Beauty Spas,GoPayment Free,0,850,0,0,0,6/29/2015
231050,8999,Professional Services not elsewhere classified,QBMS for QBO,0,787,0,0,0,6/18/2018
231052,5996,Swimming Pools - Sales and Service,QBMS for QBO,0,702,0,0,0,5/20/2016
231055,780,Horticultural and Landscape Services,QBMS for QBO,1,868,0,0,0,6/24/2015
231057,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,1,924,0,0,0,11/9/2015
231060,8999,Professional Services not elsewhere classified,QBMS for QBO,0,990,0,0,0,8/12/2014
231065,8999,Professional Services not elsewhere classified,QBMS for QBO,0,823,0,0,0,4/18/2018
231075,7941,"Commercial Sports, Professional Sports Clubs, Athletic Fields, Sports Promoters",QBMS for QBO,0,795,0,0,0,1/22/2018
231076,5699,Miscellaneous Apparel and Accessory Stores,QBMS for QBO,0,921,0,0,0,11/28/2017
231077,5811,Caterers,QBMS for QBO,0,733,0,0,0,4/5/2018
231080,7221,"Photographic Studios, Portraits",QBMS for QBO,1,902,0,0,0,1/19/2017
231082,7299,Other Services not elsewhere classified,QBMS for QBO,0,679,0,1,10873,2/24/2017
231083,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,726,0,0,0,1/4/2017
231087,1731,Electrical Contractors,QBMS for QBO,0,919,0,0,0,2/22/2016
231093,7399,Business Services not elsewhere classified,QBMS for QBO,0,806,0,0,0,6/26/2018
231096,780,Horticultural and Landscape Services,QBMS for QBO,0,694,1,0,0,7/2/2018
231102,1761,"Roofing and Siding, Sheet Metal Work Contractors",QBMS for QBO,1,707,2,1,0,8/29/2014
231103,5065,Electrical Parts and Equipment,QBMS for QBO,1,605,0,0,139,9/19/2014
231104,7221,"Photographic Studios, Portraits",QBMS for QBO,0,716,0,1,182,6/25/2018
231105,7299,Other Services not elsewhere classified,QBMS for QBO,0,803,1,1,139,4/5/2016
231112,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,1,731,1,0,0,4/1/2016
231113,7221,"Photographic Studios, Portraits",QBMS for QBO,0,668,0,0,49,3/28/2018
231116,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,712,0,1,0,9/30/2017
231119,1520,General Contractors/ Residential and Commercial,QBMS for QBO,1,869,0,0,0,10/23/2015
231125,7538,Automotive Service Shops,QBMS for QBO,0,704,1,0,0,6/12/2018
231131,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,1,979,0,0,0,11/18/2016
231146,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,0,803,0,1,0,10/16/2017
231151,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,633,0,8,4420,2/2/2015
231153,5462,Bakeries,QBMS for QBO,0,864,0,0,0,5/16/2017
231155,5422,Freezer and Locker Meat Provisioners,QBMS for QBO,0,872,0,0,0,6/18/2018
231156,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,713,0,0,0,1/12/2017
231157,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,853,0,0,0,10/1/2015
231159,1761,"Roofing and Siding, Sheet Metal Work Contractors",QBMS for QBO,1,654,0,0,0,8/31/2016
231167,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,687,0,1,3243,7/1/2016
231168,780,Horticultural and Landscape Services,QBMS for QBO,0,611,1,2,2386,4/7/2018
231169,5621,Women's Ready to Wear Stores,QBMS for QBO,1,846,0,0,488,5/3/2016
231170,7299,Other Services not elsewhere classified,GoPayment Free,0,705,0,3,364,11/7/2014
231174,5999,Miscellaneous and Specialty Retail Stores,QBMS for QBO,0,775,0,0,0,4/2/2018
231176,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,990,0,0,0,8/16/2017
231182,8398,Charitable and Social Service Organizations,GoPayment Free,0,828,0,0,0,4/13/2016
231183,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,725,0,0,0,7/10/2018
231186,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,919,0,0,0,3/28/2018
231187,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,0,769,0,0,0,1/31/2017
231189,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,967,0,0,0,7/7/2017
231195,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,905,0,0,0,9/7/2017
231201,7299,Other Services not elsewhere classified,QBMS for QBO,0,974,0,0,0,12/13/2017
231205,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,1,853,0,0,0,9/9/2015
231209,1731,Electrical Contractors,QBMS for QBO,0,892,0,0,0,8/28/2016
231214,5399,Miscellaneous General Merchandise Stores,GoPayment Free,0,673,0,0,0,11/4/2016
231219,780,Horticultural and Landscape Services,QBMS for QBO,0,990,0,0,0,7/6/2015
231221,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,0,935,0,0,0,10/19/2017
231224,7299,Other Services not elsewhere classified,GoPayment Free,0,754,0,0,0,7/27/2014
231227,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,1,772,0,1,3869,6/13/2016
231229,1750,Carpentry Contractors,QBMS for QBO,1,942,0,0,0,3/5/2016
231243,7299,Other Services not elsewhere classified,GoPayment Free,0,585,0,0,273,7/18/2015
231245,4789,Transportation Services not elsewhere classified,QBMS for QBO,0,925,0,0,0,12/22/2017
231251,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,661,3,0,0,10/20/2017
231256,1731,Electrical Contractors,GoPayment Free,0,749,0,1,0,5/29/2015
231258,8999,Professional Services not elsewhere classified,QBMS for QBO,1,853,0,0,0,10/5/2016
231263,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,674,2,0,0,1/5/2018
231264,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,749,0,0,0,3/6/2018
231272,1731,Electrical Contractors,QBMS for QBO,0,827,0,0,0,6/17/2018
231274,7623,Air Conditioning and Refrigeration Repair Shops,QBMS for QBO,0,700,0,2,1064,9/4/2017
231277,7399,Business Services not elsewhere classified,QBMS for QBO,0,844,0,0,0,5/14/2018
231279,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,0,776,0,0,0,4/29/2016
231281,5045,"Computers, Computer Peripheral Equipment, Software",QBMS for QBO,0,769,0,0,0,4/22/2015
231285,1761,"Roofing and Siding, Sheet Metal Work Contractors",QBMS for QBO,0,902,0,0,0,2/26/2018
231286,5046,Commercial Equipment not elsewhere classified,QBMS for QBO,0,827,0,0,0,2/12/2017
231291,7399,Business Services not elsewhere classified,QBMS for QBO,0,871,0,0,0,3/18/2017
231295,780,Horticultural and Landscape Services,QBMS for QBO,0,814,0,0,0,3/27/2017
231296,4816,Computer Network/Information Services,QBMS for QBO,1,594,5,0,3349,12/7/2015
231299,5812,"Eating Places, Restaurants",QBMS for QBO,0,600,0,0,0,4/5/2018
231304,5462,Bakeries,QBMS for QBO,0,846,0,0,0,2/14/2017
231314,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,864,0,0,0,5/22/2018
231317,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,1,779,0,0,0,12/1/2015
231327,7299,Other Services not elsewhere classified,QBMS for QBO,0,910,0,1,0,2/17/2015
231330,7299,Other Services not elsewhere classified,QBMS for QBO,0,624,0,0,968,2/23/2018
231331,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,0,691,NA,0,NA,11/26/2017
231332,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,709,0,4,17839,6/1/2015
231334,4215,"Courier Services - Air or Ground, Freight Forwarders",QBMS for QBO,0,791,0,0,0,3/22/2017
231336,8999,Professional Services not elsewhere classified,QBMS for QBO,1,990,0,0,0,5/26/2015
231340,8351,Child Care Services,QBMS for QBO,0,625,0,0,8126,3/6/2017
231341,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,853,0,0,0,10/20/2017
231343,6300,"Insurance Sales and Underwriting, and Premiums",QBMS for QBO,0,835,0,0,0,5/26/2016
231344,8999,Professional Services not elsewhere classified,QBMS for QBO,0,605,0,5,4653,3/14/2018
231345,7333,"Commercial Photography, Art, and Graphics",QBMS for QBO,0,690,0,0,0,7/17/2018
231349,4816,Computer Network/Information Services,QBMS for QBO,0,953,0,0,0,5/24/2017
231354,8999,Professional Services not elsewhere classified,QBMS for QBO,0,556,1,12,36547,5/1/2018
231358,8661,Religious Organizations,QBMS for QBO,0,990,0,0,0,6/20/2018
231360,7531,Automotive Body Repair Shops,QBMS for QBO,0,590,0,3,1300,8/1/2017
231364,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,801,0,0,0,3/22/2016
231366,7829,Motion Picture and Videotape Production and Distribution,QBMS for QBO,0,969,0,0,0,10/2/2015
231367,7333,"Commercial Photography, Art, and Graphics",QBMS for QBO,0,709,0,0,0,6/9/2016
231370,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,577,0,1,0,6/10/2018
231374,2741,Miscellaneous Publishing and Printing,QBMS for QBO,0,665,0,0,0,5/15/2018
231377,8999,Professional Services not elsewhere classified,QBMS for QBO,0,834,0,0,0,11/3/2017
231379,7623,Air Conditioning and Refrigeration Repair Shops,QBMS for QBO,0,773,0,0,0,5/14/2018
231384,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,938,0,0,0,5/10/2018
231386,5193,"Florist Supplies, Nursery Stock, and Flowers",QBMS for QBO,0,721,0,1,2606,1/22/2018
231388,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,841,0,0,0,11/6/2017
231392,5045,"Computers, Computer Peripheral Equipment, Software",QBMS for QBO,0,657,0,0,0,9/8/2015
231393,5943,"Stationery, Office and School Supply Stores",QBMS for QBO,0,802,0,0,0,11/2/2017
231394,780,Horticultural and Landscape Services,QBMS for QBO,0,832,0,1,130,2/13/2018
231396,5992,Florists,QBMS for QBO,1,871,0,0,0,3/27/2017
231398,5451,Dairy Products Stores,QBMS for QBO,0,681,0,0,0,4/19/2017
231401,8999,Professional Services not elsewhere classified,QBMS for QBO,0,990,0,0,0,5/7/2018
231402,5521,Automobile and Truck Dealers (Used Only),QBMS for QBO,0,681,0,0,0,1/8/2018
231406,5300,Wholesale Clubs,QBMS for QBO,0,862,0,0,0,5/11/2017
231416,8011,Doctors not elsewhere classified,QBMS for QBO,1,744,0,0,0,2/5/2015
231419,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,0,584,0,0,4649,8/27/2016
231422,7399,Business Services not elsewhere classified,QBMS for QBO,0,990,0,0,0,4/15/2016
231429,8111,"Legal Services, Attorneys",QBMS for QBO,1,864,0,0,0,7/11/2014
231430,5399,Miscellaneous General Merchandise Stores,QBMS for QBO,0,781,0,0,0,2/26/2016
231437,7538,Automotive Service Shops,QBMS for QBO,1,590,0,2,12,3/24/2015
231438,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,663,0,0,0,2/16/2017
231440,780,Horticultural and Landscape Services,QBMS for QBO,0,531,0,2,11845,1/4/2018
231441,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,695,0,1,0,3/13/2015
231443,4214,"Motor Freight Carriers, Trucking - Local/ Long Distance, Moving and Storage Companies, Local Delivery Services",QBMS for QBO,0,869,0,0,0,6/24/2014
231444,7299,Other Services not elsewhere classified,QBMS for QBO,0,603,2,3,7160,5/5/2014
231445,7399,Business Services not elsewhere classified,QBMS for QBO,0,599,0,0,72,1/17/2017
231446,7299,Other Services not elsewhere classified,QBMS for QBO,0,948,0,0,0,6/27/2017
231453,7299,Other Services not elsewhere classified,QBMS for QBO,0,795,0,0,0,6/17/2018
231456,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,906,0,0,0,8/29/2016
231461,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,685,1,0,0,3/14/2016
231462,5300,Wholesale Clubs,QBMS for QBO,0,809,0,0,0,4/12/2017
231464,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,734,0,0,0,10/20/2016
231467,8111,"Legal Services, Attorneys",QBMS for QBO,0,682,0,2,547,6/29/2018
231468,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,563,0,0,0,3/19/2018
231470,7311,Advertising Services,QBMS for QBO,0,728,0,2,0,2/24/2014
231472,780,Horticultural and Landscape Services,QBMS for QBO,0,928,0,1,86,4/26/2018
231474,7311,Advertising Services,QBMS for QBO,0,687,0,4,17506,8/2/2018
